order_id,order_date,customer_id,campaign_phase,customer_type,acquisition_channel,primary_product,footwear_revenue,adjacent_product_revenue,total_order_revenue,units,email_opt_in,sms_opt_in,returned
ORD0008135,2026-03-28,C002452,Active campaign,Existing,Paid Social,Trail Apparel,0.0,78.79,78.79,1,True,True,False
ORD0008136,2026-03-28,C005745,Active campaign,New,Paid Social,Speedcross,151.74,0.0,151.74,1,False,True,False
ORD0008137,2026-03-28,C005746,Active campaign,New,Paid Search,Sense Ride,142.63,0.0,142.63,1,True,True,False
ORD0008138,2026-03-28,C000427,Active campaign,Existing,Email,Speedcross,150.66,48.09,198.75,2,False,False,False
ORD0008139,2026-03-28,C002887,Active campaign,Existing,Email,Ultra Glide 15,172.42,0.0,172.42,1,True,False,False
ORD0008140,2026-03-28,C003070,Active campaign,Existing,Paid Search,Speedcross,133.36,0.0,133.36,1,False,False,False
ORD0008141,2026-03-28,C005747,Active campaign,New,Affiliate,Ultra Glide 15,159.67,0.0,159.67,1,False,True,False
ORD0008142,2026-03-28,C000293,Active campaign,Existing,Email,Sense Ride,137.74,63.08,200.82,2,True,False,False
ORD0008143,2026-03-28,C001309,Active campaign,Existing,Email,Ultra Glide 15,169.65,0.0,169.65,1,True,False,False
ORD0008144,2026-03-28,C003803,Active campaign,Existing,SMS,Sense Ride,138.04,0.0,138.04,1,False,False,False
ORD0008145,2026-03-28,C005748,Active campaign,New,Affiliate,Trail Accessories,0.0,60.33,60.33,1,False,False,False
ORD0008146,2026-03-28,C001227,Active campaign,Existing,Direct,Ultra Glide 15,178.88,79.09,257.97,2,False,False,False
ORD0008147,2026-03-28,C005749,Active campaign,New,Paid Search,Ultra Glide 15,174.88,0.0,174.88,1,True,True,False
ORD0008148,2026-03-28,C005750,Active campaign,New,Paid Search,Sense Ride,128.45,0.0,128.45,1,False,False,False
ORD0008149,2026-03-28,C003058,Active campaign,Existing,Paid Search,Sense Ride,141.52,0.0,141.52,1,True,True,False
ORD0008150,2026-03-28,C004427,Active campaign,Existing,Email,Trail Accessories,0.0,19.07,19.07,1,True,False,False
ORD0008151,2026-03-28,C005751,Active campaign,New,Paid Search,Trail Accessories,0.0,44.8,44.8,1,True,False,False
ORD0008152,2026-03-28,C003900,Active campaign,Existing,SMS,Sense Ride,125.13,0.0,125.13,1,False,False,False
ORD0008153,2026-03-28,C004776,Active campaign,Existing,Direct,Genesis,176.56,28.77,205.33,2,False,False,False
ORD0008154,2026-03-28,C003066,Active campaign,Existing,Organic,Ultra Glide 15,165.19,0.0,165.19,1,True,False,False
ORD0008155,2026-03-28,C005752,Active campaign,New,Paid Search,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0008156,2026-03-28,C005279,Active campaign,Existing,Direct,Trail Apparel,0.0,68.05,68.05,1,False,True,False
ORD0008157,2026-03-28,C005753,Active campaign,New,Paid Search,Speedcross,147.81,0.0,147.81,1,False,False,False
ORD0008158,2026-03-28,C005018,Active campaign,Existing,Direct,Trail Apparel,0.0,89.11,89.11,1,True,False,False
ORD0008159,2026-03-28,C004316,Active campaign,Existing,Paid Search,Genesis,156.26,42.37,198.63,2,True,False,False
ORD0008160,2026-03-28,C005033,Active campaign,Existing,Email,Ultra Glide 15,172.08,0.0,172.08,1,False,False,False
ORD0008161,2026-03-28,C005754,Active campaign,New,Organic,Ultra Glide 15,168.26,27.21,195.47,2,True,False,False
ORD0008162,2026-03-28,C002523,Active campaign,Existing,Email,Genesis,139.42,0.0,139.42,1,True,True,False
ORD0008163,2026-03-28,C001244,Active campaign,Existing,Paid Social,Speedcross,148.83,35.33,184.16,2,False,False,False
ORD0008164,2026-03-28,C005755,Active campaign,New,Paid Social,Trail Apparel,0.0,88.02,88.02,1,False,True,False
ORD0008165,2026-03-28,C005756,Active campaign,New,Paid Search,Sense Ride,137.07,0.0,137.07,1,False,False,False
ORD0008166,2026-03-28,C002872,Active campaign,Existing,Direct,Genesis,173.16,90.46,263.62,2,True,False,False
ORD0008167,2026-03-28,C005757,Active campaign,New,Affiliate,Trail Apparel,0.0,86.42,86.42,1,True,False,False
ORD0008168,2026-03-28,C005758,Active campaign,New,Direct,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0008169,2026-03-29,C004840,Active campaign,Existing,Email,Ultra Glide 15,166.6,0.0,166.6,1,False,False,False
ORD0008170,2026-03-29,C005759,Active campaign,New,Direct,Ultra Glide 15,169.0,39.31,208.31,2,False,False,False
ORD0008171,2026-03-29,C001874,Active campaign,Existing,SMS,Trail Apparel,0.0,82.34,82.34,1,False,False,False
ORD0008172,2026-03-29,C000566,Active campaign,Existing,Email,Genesis,144.49,57.04,201.53,2,True,False,False
ORD0008173,2026-03-29,C002034,Active campaign,Existing,Email,Trail Apparel,0.0,56.24,56.24,1,True,False,False
ORD0008174,2026-03-29,C000767,Active campaign,Existing,Organic,Sense Ride,129.54,0.0,129.54,1,True,True,False
ORD0008175,2026-03-29,C005760,Active campaign,New,Email,Speedcross,144.71,0.0,144.71,1,False,False,False
ORD0008176,2026-03-29,C001144,Active campaign,Existing,Email,Genesis,158.81,38.87,197.67,2,True,False,False
ORD0008177,2026-03-29,C005761,Active campaign,New,Paid Social,Genesis,160.38,66.65,227.02,2,False,True,False
ORD0008178,2026-03-29,C000102,Active campaign,Existing,Direct,Speedcross,0.0,0.0,0.0,1,False,True,True
ORD0008179,2026-03-29,C003325,Active campaign,Existing,Email,Genesis,164.08,0.0,164.08,1,True,False,False
ORD0008180,2026-03-29,C002393,Active campaign,Existing,Organic,Speedcross,138.76,43.06,181.82,2,True,False,False
ORD0008181,2026-03-29,C004864,Active campaign,Existing,Direct,Sense Ride,133.03,57.34,190.38,2,False,False,False
ORD0008182,2026-03-29,C005762,Active campaign,New,Paid Social,Sense Ride,128.78,0.0,128.78,1,True,True,False
ORD0008183,2026-03-29,C000330,Active campaign,Existing,Paid Search,Genesis,154.8,0.0,154.8,1,True,True,False
ORD0008184,2026-03-29,C003615,Active campaign,Existing,Organic,Speedcross,150.66,0.0,150.66,1,False,False,False
ORD0008185,2026-03-29,C005763,Active campaign,New,Organic,Speedcross,149.13,0.0,149.13,1,False,True,False
ORD0008186,2026-03-29,C005764,Active campaign,New,Paid Social,Ultra Glide 15,171.13,0.0,171.13,1,False,False,False
ORD0008187,2026-03-29,C005765,Active campaign,New,Email,Ultra Glide 15,169.41,0.0,169.41,1,True,True,False
ORD0008188,2026-03-29,C001088,Active campaign,Existing,Affiliate,Speedcross,156.89,0.0,156.89,1,True,False,False
ORD0008189,2026-03-29,C000178,Active campaign,Existing,Direct,Ultra Glide 15,173.64,82.35,255.99,2,False,False,False
ORD0008190,2026-03-29,C005766,Active campaign,New,Direct,Ultra Glide 15,0.0,0.0,0.0,1,True,True,True
ORD0008191,2026-03-29,C005131,Active campaign,Existing,Direct,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0008192,2026-03-29,C004933,Active campaign,Existing,Email,Trail Apparel,0.0,59.98,59.98,1,True,False,False
ORD0008193,2026-03-29,C001858,Active campaign,Existing,Email,Trail Apparel,0.0,97.28,97.28,1,True,True,False
ORD0008194,2026-03-29,C001742,Active campaign,Existing,Organic,Genesis,164.5,0.0,164.5,1,False,False,False
ORD0008195,2026-03-29,C003038,Active campaign,Existing,Paid Social,Sense Ride,145.13,0.0,145.13,1,True,True,False
ORD0008196,2026-03-29,C001654,Active campaign,Existing,Affiliate,Sense Ride,149.42,0.0,149.42,1,True,False,False
ORD0008197,2026-03-29,C001610,Active campaign,Existing,Email,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0008198,2026-03-29,C002717,Active campaign,Existing,Affiliate,Speedcross,132.12,0.0,132.12,1,True,False,False
ORD0008199,2026-03-29,C001551,Active campaign,Existing,Organic,Genesis,157.88,0.0,157.88,1,True,False,False
ORD0008200,2026-03-29,C005538,Active campaign,Existing,SMS,Ultra Glide 15,167.72,0.0,167.72,1,True,False,False
ORD0008201,2026-03-29,C004504,Active campaign,Existing,Direct,Speedcross,153.6,0.0,153.6,1,True,False,False
ORD0008202,2026-03-29,C005767,Active campaign,New,Paid Social,Trail Apparel,0.0,33.22,33.22,1,True,True,False
ORD0008203,2026-03-29,C005138,Active campaign,Existing,Organic,Ultra Glide 15,167.54,52.63,220.17,2,False,False,False
ORD0008204,2026-03-29,C004576,Active campaign,Existing,Direct,Sense Ride,126.81,92.4,219.21,2,True,False,False
ORD0008205,2026-03-29,C004113,Active campaign,Existing,Paid Search,Speedcross,144.49,0.0,144.49,1,False,True,False
ORD0008206,2026-03-29,C005768,Active campaign,New,Email,Speedcross,131.6,0.0,131.6,1,False,False,False
ORD0008207,2026-03-29,C005769,Active campaign,New,Organic,Ultra Glide 15,0.0,0.0,0.0,1,True,True,True
ORD0008208,2026-03-29,C004810,Active campaign,Existing,Direct,Genesis,159.95,0.0,159.95,1,False,True,False
ORD0008209,2026-03-29,C002633,Active campaign,Existing,Organic,Sense Ride,119.18,85.41,204.6,2,True,True,False
ORD0008210,2026-03-29,C005770,Active campaign,New,Paid Social,Ultra Glide 15,165.87,0.0,165.87,1,True,False,False
ORD0008211,2026-03-29,C000397,Active campaign,Existing,Direct,Trail Apparel,0.0,59.3,59.3,1,True,False,False
ORD0008212,2026-03-29,C005771,Active campaign,New,Paid Social,Ultra Glide 15,169.81,0.0,169.81,1,False,False,False
ORD0008213,2026-03-29,C005772,Active campaign,New,Paid Social,Ultra Glide 15,168.13,0.0,168.13,1,True,False,False
ORD0008214,2026-03-29,C000461,Active campaign,Existing,Organic,Sense Ride,150.45,0.0,150.45,1,False,False,False
ORD0008215,2026-03-29,C005706,Active campaign,Existing,Direct,Trail Accessories,0.0,29.66,29.66,1,False,False,False
ORD0008216,2026-03-29,C000687,Active campaign,Existing,Email,Ultra Glide 15,168.95,0.0,168.95,1,True,True,False
ORD0008217,2026-03-29,C005773,Active campaign,New,Email,Trail Apparel,0.0,45.82,45.82,1,True,True,False
ORD0008218,2026-03-29,C001226,Active campaign,Existing,Organic,Sense Ride,135.96,0.0,135.96,1,True,False,False
ORD0008219,2026-03-29,C005774,Active campaign,New,Paid Social,Sense Ride,152.72,0.0,152.72,1,True,False,False
ORD0008220,2026-03-29,C000870,Active campaign,Existing,Email,Genesis,160.64,0.0,160.64,1,True,False,False
ORD0008221,2026-03-29,C005775,Active campaign,New,Paid Social,Ultra Glide 15,163.33,0.0,163.33,1,True,True,False
ORD0008222,2026-03-29,C001662,Active campaign,Existing,Paid Social,Genesis,171.72,0.0,171.72,1,True,False,False
ORD0008223,2026-03-29,C001263,Active campaign,Existing,Organic,Genesis,153.96,0.0,153.96,1,False,False,False
ORD0008224,2026-03-29,C002642,Active campaign,Existing,Organic,Genesis,163.13,0.0,163.13,1,False,False,False
ORD0008225,2026-03-29,C002333,Active campaign,Existing,Direct,Genesis,154.5,78.71,233.2,2,False,True,False
ORD0008226,2026-03-29,C002982,Active campaign,Existing,Email,Ultra Glide 15,173.91,0.0,173.91,1,True,False,False
ORD0008227,2026-03-29,C000454,Active campaign,Existing,Organic,Ultra Glide 15,167.67,0.0,167.67,1,False,False,False
ORD0008228,2026-03-29,C001214,Active campaign,Existing,Direct,Genesis,157.48,42.34,199.82,2,False,False,False
ORD0008229,2026-03-29,C005776,Active campaign,New,Paid Search,Ultra Glide 15,167.73,0.0,167.73,1,True,True,False
ORD0008230,2026-03-29,C005777,Active campaign,New,Organic,Sense Ride,0.0,0.0,0.0,1,False,False,True
ORD0008231,2026-03-29,C005778,Active campaign,New,Paid Social,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0008232,2026-03-29,C003922,Active campaign,Existing,SMS,Genesis,169.13,0.0,169.13,1,True,False,False
ORD0008233,2026-03-29,C003297,Active campaign,Existing,Organic,Sense Ride,133.05,0.0,133.05,1,False,True,False
ORD0008234,2026-03-29,C005171,Active campaign,Existing,Paid Search,Ultra Glide 15,170.37,0.0,170.37,1,False,False,False
ORD0008235,2026-03-29,C002147,Active campaign,Existing,Email,Trail Accessories,0.0,0.0,0.0,1,False,False,True
ORD0008236,2026-03-29,C004220,Active campaign,Existing,Organic,Speedcross,137.11,0.0,137.11,1,False,True,False
ORD0008237,2026-03-29,C002333,Active campaign,Existing,Direct,Genesis,175.95,50.58,226.53,2,True,False,False
ORD0008238,2026-03-29,C000838,Active campaign,Existing,Direct,Trail Apparel,0.0,33.23,33.23,1,True,False,False
ORD0008239,2026-03-29,C000543,Active campaign,Existing,Email,Trail Apparel,0.0,105.95,105.95,1,True,False,False
ORD0008240,2026-03-29,C001413,Active campaign,Existing,Affiliate,Speedcross,143.93,0.0,143.93,1,False,False,False
ORD0008241,2026-03-29,C004504,Active campaign,Existing,Paid Search,Ultra Glide 15,173.36,0.0,173.36,1,True,False,False
ORD0008242,2026-03-29,C005779,Active campaign,New,Direct,Speedcross,161.82,0.0,161.82,1,True,False,False
ORD0008243,2026-03-29,C001808,Active campaign,Existing,Organic,Sense Ride,135.17,0.0,135.17,1,False,True,False
ORD0008244,2026-03-29,C005780,Active campaign,New,Paid Search,Ultra Glide 15,164.91,0.0,164.91,1,True,False,False
ORD0008245,2026-03-29,C005781,Active campaign,New,Paid Social,Speedcross,128.89,0.0,128.89,1,True,True,False
ORD0008246,2026-03-29,C000176,Active campaign,Existing,Affiliate,Speedcross,131.36,0.0,131.36,1,False,True,False
ORD0008247,2026-03-29,C005782,Active campaign,New,Organic,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0008248,2026-03-29,C005783,Active campaign,New,Paid Social,Speedcross,148.09,63.76,211.85,2,True,False,False
ORD0008249,2026-03-29,C005784,Active campaign,New,Paid Social,Speedcross,147.24,0.0,147.24,1,True,True,False
ORD0008250,2026-03-29,C000174,Active campaign,Existing,Paid Search,Sense Ride,124.0,0.0,124.0,1,False,False,False
ORD0008251,2026-03-29,C001246,Active campaign,Existing,Affiliate,Genesis,164.92,48.1,213.02,2,False,False,False
ORD0008252,2026-03-29,C005785,Active campaign,New,Paid Social,Ultra Glide 15,166.63,45.93,212.56,2,True,False,False
ORD0008253,2026-03-29,C000913,Active campaign,Existing,Email,Speedcross,153.46,0.0,153.46,1,False,False,False
ORD0008254,2026-03-29,C005786,Active campaign,New,Paid Social,Sense Ride,135.72,0.0,135.72,1,True,False,False
ORD0008255,2026-03-29,C002326,Active campaign,Existing,Paid Search,Sense Ride,149.58,62.21,211.79,2,True,True,False
ORD0008256,2026-03-29,C002737,Active campaign,Existing,Organic,Trail Accessories,0.0,49.91,49.91,1,False,False,False
ORD0008257,2026-03-29,C005787,Active campaign,New,Organic,Ultra Glide 15,166.88,56.31,223.19,2,True,True,False
ORD0008258,2026-03-29,C005788,Active campaign,New,Paid Social,Ultra Glide 15,172.56,0.0,172.56,1,True,False,False
ORD0008259,2026-03-29,C000459,Active campaign,Existing,Direct,Sense Ride,130.53,0.0,130.53,1,True,False,False
ORD0008260,2026-03-29,C004876,Active campaign,Existing,Direct,Ultra Glide 15,169.14,0.0,169.14,1,True,True,False
ORD0008261,2026-03-29,C005789,Active campaign,New,Affiliate,Ultra Glide 15,167.48,0.0,167.48,1,True,False,False
ORD0008262,2026-03-29,C005790,Active campaign,New,Paid Social,Ultra Glide 15,170.42,0.0,170.42,1,False,True,False
ORD0008263,2026-03-29,C005092,Active campaign,Existing,Email,Sense Ride,120.9,0.0,120.9,1,False,False,False
ORD0008264,2026-03-29,C000602,Active campaign,Existing,Paid Search,Speedcross,145.45,0.0,145.45,1,True,False,False
ORD0008265,2026-03-29,C003916,Active campaign,Existing,Direct,Genesis,151.82,0.0,151.82,1,False,False,False
ORD0008266,2026-03-29,C001702,Active campaign,Existing,Paid Search,Speedcross,139.98,0.0,139.98,1,False,False,False
ORD0008267,2026-03-29,C005791,Active campaign,New,SMS,Genesis,176.27,0.0,176.27,1,True,False,False
ORD0008268,2026-03-29,C000701,Active campaign,Existing,Email,Ultra Glide 15,170.96,0.0,170.96,1,True,False,False
ORD0008269,2026-03-29,C004675,Active campaign,Existing,Email,Sense Ride,131.53,47.84,179.37,2,True,True,False
ORD0008270,2026-03-29,C000175,Active campaign,Existing,Affiliate,Genesis,153.34,0.0,153.34,1,True,False,False
ORD0008271,2026-03-29,C004006,Active campaign,Existing,Direct,Trail Accessories,0.0,40.52,40.52,1,False,True,False
ORD0008272,2026-03-29,C002247,Active campaign,Existing,Direct,Sense Ride,134.08,0.0,134.08,1,False,False,False
ORD0008273,2026-03-29,C003777,Active campaign,Existing,Organic,Genesis,164.57,0.0,164.57,1,True,False,False
ORD0008274,2026-03-29,C001809,Active campaign,Existing,Organic,Trail Apparel,0.0,73.62,73.62,1,True,False,False
ORD0008275,2026-03-29,C003793,Active campaign,Existing,Paid Search,Ultra Glide 15,0.0,0.0,0.0,1,False,False,True
ORD0008276,2026-03-29,C003707,Active campaign,Existing,Email,Trail Apparel,0.0,87.05,87.05,1,False,False,False
ORD0008277,2026-03-29,C005792,Active campaign,New,Organic,Ultra Glide 15,168.87,53.15,222.02,2,False,False,False
ORD0008278,2026-03-29,C000290,Active campaign,Existing,Affiliate,Ultra Glide 15,167.71,0.0,167.71,1,False,True,False
ORD0008279,2026-03-29,C001668,Active campaign,Existing,SMS,Trail Apparel,0.0,82.84,82.84,1,False,False,False
ORD0008280,2026-03-29,C005793,Active campaign,New,Paid Social,Ultra Glide 15,0.0,0.0,0.0,1,False,True,True
ORD0008281,2026-03-29,C003724,Active campaign,Existing,SMS,Sense Ride,153.19,0.0,153.19,1,False,False,False
ORD0008282,2026-03-29,C003222,Active campaign,Existing,Email,Ultra Glide 15,169.41,0.0,169.41,1,False,False,False
ORD0008283,2026-03-29,C003444,Active campaign,Existing,Paid Social,Speedcross,159.85,0.0,159.85,1,True,True,False
ORD0008284,2026-03-30,C004504,Active campaign,Existing,Organic,Ultra Glide 15,166.21,79.25,245.46,2,True,False,False
ORD0008285,2026-03-30,C000168,Active campaign,Existing,SMS,Trail Accessories,0.0,25.38,25.38,1,False,False,False
ORD0008286,2026-03-30,C004367,Active campaign,Existing,Email,Speedcross,150.49,0.0,150.49,1,False,False,False
ORD0008287,2026-03-30,C000223,Active campaign,Existing,Direct,Speedcross,145.53,39.18,184.71,2,True,False,False
ORD0008288,2026-03-30,C000040,Active campaign,Existing,Affiliate,Ultra Glide 15,168.87,0.0,168.87,1,False,False,False
ORD0008289,2026-03-30,C005018,Active campaign,Existing,SMS,Ultra Glide 15,172.05,0.0,172.05,1,False,False,False
ORD0008290,2026-03-30,C005794,Active campaign,New,Paid Social,Speedcross,139.59,31.02,170.62,2,False,False,False
ORD0008291,2026-03-30,C005795,Active campaign,New,Organic,Speedcross,135.91,0.0,135.91,1,True,True,False
ORD0008292,2026-03-30,C001673,Active campaign,Existing,Email,Trail Accessories,0.0,58.43,58.43,1,True,True,False
ORD0008293,2026-03-30,C000028,Active campaign,Existing,Email,Genesis,152.17,0.0,152.17,1,True,False,False
ORD0008294,2026-03-30,C001138,Active campaign,Existing,Email,Ultra Glide 15,167.34,0.0,167.34,1,True,False,False
ORD0008295,2026-03-30,C001430,Active campaign,Existing,Paid Social,Trail Apparel,0.0,109.81,109.81,1,True,False,False
ORD0008296,2026-03-30,C005019,Active campaign,Existing,Direct,Trail Accessories,0.0,53.5,53.5,1,True,False,False
ORD0008297,2026-03-30,C005796,Active campaign,New,Paid Social,Genesis,162.93,0.0,162.93,1,True,True,False
ORD0008298,2026-03-30,C001768,Active campaign,Existing,Email,Ultra Glide 15,165.59,0.0,165.59,1,True,False,False
ORD0008299,2026-03-30,C001836,Active campaign,Existing,SMS,Speedcross,157.29,0.0,157.29,1,False,True,False
ORD0008300,2026-03-30,C005797,Active campaign,New,Paid Social,Genesis,155.38,0.0,155.38,1,False,True,False
ORD0008301,2026-03-30,C004859,Active campaign,Existing,Email,Speedcross,134.15,0.0,134.15,1,True,False,False
ORD0008302,2026-03-30,C004412,Active campaign,Existing,Direct,Ultra Glide 15,165.61,54.65,220.26,2,True,False,False
ORD0008303,2026-03-30,C003841,Active campaign,Existing,Organic,Trail Apparel,0.0,88.77,88.77,1,True,False,False
ORD0008304,2026-03-30,C005798,Active campaign,New,Paid Search,Genesis,153.23,0.0,153.23,1,True,False,False
ORD0008305,2026-03-30,C003893,Active campaign,Existing,SMS,Sense Ride,144.1,0.0,144.1,1,True,False,False
ORD0008306,2026-03-30,C000146,Active campaign,Existing,Paid Search,Ultra Glide 15,176.59,0.0,176.59,1,True,False,False
ORD0008307,2026-03-30,C005799,Active campaign,New,Paid Social,Trail Accessories,0.0,56.13,56.13,1,True,True,False
